# maturity time: 1.000000
# model size: 5
# number of dates: 365
# spot: 100.000000 100.000000 100.000000 100.000000 100.000000 
# dividend rate: 0.000000 0.000000 0.000000 0.000000 0.000000 
# correlation: 0.000000
# volatility: 0.200000 0.200000 0.200000 0.200000 0.200000 
133.093262 82.720038 128.188430 85.402897 91.872180 
134.033806 81.293752 128.076133 86.042699 90.074935 
132.093972 80.741352 130.601568 85.190895 91.556473 
133.439723 80.818953 130.872634 84.763013 92.445088 
131.084600 80.603634 129.779863 83.007888 93.995323 
131.358730 81.314993 128.807350 83.946930 93.239581 
130.120823 81.191569 128.755647 84.040119 91.839671 
131.618479 83.258599 128.398524 85.535494 91.773862 
129.666729 82.105972 128.431313 84.773155 90.718517 
130.153284 81.188350 129.662978 86.065885 91.256327 
130.472829 81.596288 130.528057 87.147767 91.773836 
127.469943 80.979668 132.267191 85.868251 92.060949 
124.658088 80.906645 132.861189 85.293708 90.128031 
122.776536 81.639108 132.356894 84.514744 88.980149 
122.861402 81.404118 132.155477 85.015660 91.149082 
124.582127 82.326065 130.221170 84.784084 91.935960 
125.120325 83.006823 130.443480 84.801413 92.736364 
126.109968 83.343147 130.930199 84.437410 92.460854 
127.920315 84.286030 130.130589 83.824571 93.252913 
129.834681 85.311695 126.810571 84.433232 92.896832 
131.510053 85.049337 127.587085 85.191344 94.056541 
130.915212 85.350716 128.324672 86.003651 93.895304 
133.087909 83.549961 128.729067 87.975860 95.500337 
135.302790 83.772168 129.250852 90.592825 93.516416 
133.055105 83.150089 131.345528 90.666926 92.968822 
132.427958 84.503699 127.849080 89.790424 92.103053 
132.212797 82.221390 124.321729 89.523719 92.304637 
132.903147 83.708488 125.796508 89.379307 93.863654 
134.577426 81.123130 127.289779 88.490193 94.946436 
133.488912 82.463777 128.911256 87.894681 95.875268 
133.849626 82.633428 129.454848 88.095189 95.535331 
135.311632 82.811155 128.531778 87.384504 95.064658 
135.335481 82.904661 128.778105 87.581135 94.408004 
134.031468 81.868188 129.388793 87.714053 95.265881 
134.018240 81.281937 130.292445 87.161377 96.403952 
131.280927 82.175564 132.462750 86.663191 95.659768 
131.655721 82.894262 132.069102 86.940247 96.737991 
132.528152 80.660038 130.398871 86.792066 95.638167 
134.772598 80.797327 129.948724 85.506066 94.834279 
134.118761 80.649004 129.916561 83.391910 95.315242 
135.182110 80.782787 129.217402 82.888205 95.508993 
133.460481 78.838919 127.466344 83.348502 95.330543 
133.219958 78.629006 127.759406 82.631421 95.762631 
132.778435 79.639736 129.822246 81.438931 94.787994 
131.429669 78.431901 129.332408 82.452066 95.392892 
134.884214 78.131495 126.843564 81.433461 96.762542 
134.489072 77.802388 128.000637 81.280647 94.266446 
135.046429 78.263752 127.190438 81.633283 95.521989 
136.631489 79.658254 127.116569 81.340065 96.080969 
135.965761 79.626057 126.980169 81.737872 97.943955 
134.917563 78.498271 126.034262 82.523174 98.822150 
135.975975 78.642017 127.078073 83.455335 98.491831 
134.669463 79.265952 129.543857 83.104794 98.651285 
137.443461 79.387896 131.290135 83.487958 96.696730 
139.280265 78.462724 130.429392 83.957896 96.757792 
138.425112 78.501712 129.210224 86.216726 94.429284 
138.811037 78.423886 128.279011 86.018269 94.640810 
138.799050 78.666880 130.645011 85.378516 95.787143 
140.361921 79.389260 128.359595 86.646269 93.532322 
142.004371 79.542689 127.695091 85.843717 93.328727 
141.351306 80.853351 125.568521 86.527683 93.372617 
141.376740 79.910569 124.981921 86.028028 94.189271 
140.341094 80.282730 124.558418 85.833676 94.136307 
140.958254 78.446410 123.345375 85.368211 93.304208 
139.718230 79.904737 121.704581 83.510787 92.431478 
138.322921 80.828832 122.795403 83.544161 91.607000 
138.554796 80.999738 122.106784 83.566049 90.337438 
140.538803 80.849660 123.129365 82.936445 89.041254 
140.874208 79.141559 124.546197 82.596757 88.544088 
141.416166 81.269418 123.679582 81.676054 88.677566 
140.357598 81.971228 122.104098 83.228343 89.953151 
136.881683 82.003258 123.121333 83.330385 91.282413 
139.077148 80.821995 122.603429 82.806356 91.149529 
140.131186 81.636725 122.932149 82.647645 90.104130 
141.213609 80.762637 124.001072 82.984349 89.940062 
142.927709 81.701486 122.943992 84.793499 91.328936 
143.810635 81.924593 123.150109 85.258525 91.289728 
144.545323 81.447653 125.556118 85.363310 91.345664 
144.754007 81.979878 128.195077 86.100255 91.794293 
142.976732 81.453011 129.400821 85.195537 91.381234 
142.584886 81.542918 128.105641 87.400751 89.975184 
143.268187 80.898298 125.290782 86.490208 91.352150 
142.635889 80.661806 127.941544 85.406123 89.290436 
143.559318 80.767730 129.151631 85.489769 88.891498 
144.556090 82.879637 129.516595 85.219742 87.653744 
146.537531 81.521405 129.345255 84.736495 87.188574 
145.872835 80.583018 129.034770 84.147926 86.731699 
146.951207 80.315986 129.784081 85.199459 86.128627 
147.064800 80.023575 128.000282 85.556620 86.398697 
148.012649 80.494382 125.734884 85.068837 84.626954 
148.485848 79.478240 126.083728 84.598379 85.027971 
147.965008 78.937120 126.688208 85.622237 85.846158 
148.941877 78.700799 126.366494 87.899205 85.401361 
149.330054 77.804602 124.860957 87.432550 84.390760 
148.040362 78.625363 125.117536 85.644169 84.784486 
145.248532 77.829453 124.147628 87.334477 83.866879 
144.594769 76.179974 126.276564 87.442758 84.850262 
143.115242 76.194499 125.621493 86.227094 84.555265 
141.987819 77.628191 127.296349 86.305414 84.329598 
140.745728 77.393369 127.743024 84.353189 84.038006 
141.488881 77.461948 128.397112 83.993077 85.054595 
142.474745 76.788306 126.798590 84.915260 85.084542 
141.816267 77.530368 125.470454 84.178150 84.160356 
139.128185 79.076229 126.228097 84.818719 83.747358 
136.896724 78.906198 124.533516 85.487881 84.076150 
140.060608 80.096188 125.452999 85.074395 84.849911 
139.152337 79.926455 124.747313 85.478686 84.929663 
138.988046 78.885661 126.896906 84.829426 84.431673 
140.468884 78.379823 127.326894 84.599649 84.281750 
140.650644 77.722582 126.494015 84.437284 85.820924 
143.238494 76.807740 126.953680 84.930978 85.485533 
145.125811 78.118318 124.528129 84.647318 83.502295 
144.978997 79.317040 123.507524 83.812672 83.676391 
144.158133 79.669731 122.950802 83.689603 83.483545 
144.692876 80.381747 122.480550 85.052921 84.857411 
145.750424 79.594504 121.435714 85.723066 84.549755 
142.408629 79.376047 121.739880 85.920370 82.847722 
142.122236 79.278771 122.307593 86.224151 83.849976 
142.415891 80.006929 122.961577 86.662946 83.270097 
144.244168 79.375666 123.077484 86.628210 83.572620 
145.335727 79.947634 124.115650 88.375033 84.786616 
146.412262 80.243393 123.705494 88.906902 83.016034 
147.907098 81.508573 124.299660 89.295088 84.937213 
147.251750 79.572162 124.969789 90.228685 86.001853 
147.890958 79.962848 124.668334 90.487787 86.974015 
148.732835 79.074943 126.095075 91.417299 87.437294 
146.835030 78.632599 124.205968 92.833368 86.916749 
146.174881 79.121345 124.531765 91.795900 86.225808 
147.920735 77.951468 122.471408 91.816659 85.752607 
147.955360 77.996976 120.064931 92.430292 85.699619 
149.612102 77.366312 121.050202 92.087491 85.271556 
149.497722 77.877755 119.954679 90.583363 85.862882 
148.831772 76.855506 120.390576 91.721676 85.368593 
148.075843 77.267001 118.924073 91.875299 85.658984 
147.490689 78.063735 118.048502 90.979790 84.523477 
147.246520 79.161265 117.670084 90.907804 85.603392 
147.902259 79.661849 116.027828 91.663778 85.814045 
150.677984 78.970860 114.855437 92.752571 86.413382 
148.445595 79.136928 114.414154 93.251466 86.120348 
148.830005 79.851246 112.440994 94.253541 84.962876 
150.315018 78.251478 114.825417 93.404964 84.796777 
150.044550 78.275022 114.985508 93.359696 85.092031 
151.767343 79.025868 113.704327 94.110552 83.803489 
152.093687 77.260882 114.558876 94.178288 85.381678 
151.779178 76.478401 115.142444 92.080200 86.274792 
151.082456 76.129160 115.972531 91.394438 85.787305 
149.840531 76.393566 115.064505 91.726566 86.209094 
147.657923 76.370493 115.985091 91.896332 86.807458 
147.619817 75.443964 115.353964 93.739126 85.931042 
147.303352 76.129696 116.002056 93.872173 86.746144 
148.217064 75.918641 116.491203 94.288134 86.874325 
148.294293 74.590833 117.652116 94.367920 88.488326 
147.576654 75.803235 118.347196 93.097068 88.750929 
146.158464 76.023869 115.948843 92.291421 87.864815 
148.315178 75.891232 115.243502 90.973358 87.707149 
151.025836 75.922737 116.339797 91.972802 86.442442 
148.749686 75.883091 114.634397 91.774940 86.132700 
