# maturity time: 2.000000
# model size: 10
# number of dates: 150
# spot: 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 100.000000 
# dividend rate: 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
# correlation: 0.300000
# volatility: 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 0.200000 
113.244001 100.293201 100.055550 96.146910 102.175757 96.830937 85.830131 130.145201 194.914767 114.087373 
113.758769 96.677199 95.829036 94.157757 103.325802 94.911379 83.230816 127.554191 193.072937 108.160872 
112.183383 95.686635 92.551084 92.182527 105.724268 95.053230 81.625959 124.367932 193.606316 107.485265 
114.286421 95.233410 90.406968 92.027360 104.750202 93.456350 82.457399 121.485965 195.345681 105.106191 
107.753117 96.616681 86.883769 91.294365 99.501896 92.489489 81.089183 122.249843 198.056370 102.160931 
110.346252 99.338035 88.005107 94.228121 98.867061 95.887737 83.303089 120.897786 193.839824 103.883088 
112.222358 98.192056 89.802048 97.518166 96.513394 98.219902 83.962851 117.579073 197.691388 101.729946 
112.017846 99.799206 88.957053 98.147330 98.121572 98.245045 85.344794 117.787424 203.704175 105.441792 
110.917275 99.910565 90.124193 98.128677 96.491837 99.771108 86.418947 115.376547 211.124291 106.981873 
108.855034 96.540323 88.274384 100.235432 96.101800 101.519323 83.298218 107.191828 204.628288 104.806387 
110.986540 100.774571 89.138577 105.149327 95.689149 97.928455 85.399799 109.749507 207.457332 107.533018 
109.520932 96.436404 90.364812 106.008218 94.831479 93.961553 81.435178 108.722345 206.124477 107.989027 
107.711794 99.830550 90.575630 104.762310 92.179036 92.626832 80.815310 106.404125 209.344306 109.717124 
108.371541 98.469489 87.187899 106.764926 92.948816 91.265850 78.848942 105.494215 209.655613 106.856348 
108.399656 99.536646 86.931926 106.711252 92.152964 93.241811 79.803640 105.541342 215.718812 106.513210 
107.539958 101.124225 87.339897 107.322727 89.487969 93.346001 78.879373 103.742349 215.496784 106.055593 
105.525813 99.503503 87.977964 103.083744 87.211342 93.037695 77.294997 105.348439 219.138055 105.085789 
