# maturity time: 1.000000
# model size: 2
# number of dates: 365
# spot: 100.000000 100.000000 
# dividend rate: 0.000000 0.000000 
# correlation: 0.000000
# volatility: 0.200000 0.200000 
107.181752 104.873194 
107.262083 105.412953 
106.468963 105.458814 
106.893448 106.853134 
108.733509 106.522057 
111.414961 107.187893 
112.653959 106.857159 
113.862380 108.392773 
114.181794 108.859979 
116.054758 109.716366 
117.273298 110.329900 
115.943367 110.820563 
115.614641 110.573943 
114.544018 111.452109 
113.273604 112.483430 
113.391347 111.957814 
114.201475 111.297464 
115.402066 112.954064 
116.112253 112.957606 
118.237642 113.530865 
119.709170 110.994257 
119.695106 111.680437 
121.004798 110.856426 
121.499596 110.692227 
120.331918 111.953411 
121.038746 110.717540 
121.376367 111.635194 
122.532891 110.634431 
122.309586 109.123074 
121.302643 109.081687 
122.210543 108.079919 
121.807146 108.897932 
121.425215 107.313478 
121.121771 107.075035 
120.804698 105.400493 
121.474253 106.150401 
121.102744 105.065252 
120.213801 103.950372 
120.621937 102.568012 
121.548985 102.112701 
120.260526 102.071894 
118.464400 101.806632 
119.903748 101.214651 
120.479167 101.219743 
119.462452 101.141732 
120.472554 101.112353 
120.846418 101.074048 
120.004348 102.662215 
119.459327 104.053568 
119.528389 106.597171 
115.825353 106.588674 
116.228014 106.171260 
115.552278 107.245396 
115.645883 107.606039 
115.241790 107.836531 
114.730809 108.048312 
116.213179 109.184729 
117.707867 108.180157 
117.431202 109.080132 
118.487391 107.816149 
117.941705 106.985720 
119.525194 106.368019 
118.002933 106.908277 
116.246284 107.612357 
114.856099 108.180976 
114.977887 109.240847 
111.760920 107.433998 
110.417308 106.721898 
110.619595 106.235297 
110.103722 105.245333 
109.968315 106.019738 
109.136917 105.869798 
111.984390 105.559293 
112.218689 103.572604 
112.788993 101.697239 
112.817004 101.185618 
112.209637 100.565248 
113.554870 100.478136 
113.922857 100.339716 
113.779152 98.213958 
115.429086 98.820855 
116.120863 99.074878 
115.681023 98.544558 
117.181473 99.732291 
118.478271 99.652808 
119.482953 98.934708 
119.319940 97.827890 
116.761104 96.094689 
116.198622 97.294566 
114.150426 96.970299 
115.189060 96.415888 
114.562264 96.898207 
114.279468 96.118212 
113.944923 95.780750 
113.483473 93.623326 
115.022656 92.883144 
113.731920 92.328095 
111.886944 92.367685 
114.355778 91.725526 
113.788709 91.688000 
115.210348 90.647313 
114.969866 89.517109 
115.068693 88.947700 
115.921247 88.321806 
116.984732 88.468730 
116.195943 87.978265 
117.963700 88.006675 
115.919958 88.555454 
116.376799 87.158971 
116.216116 87.171930 
115.650426 87.342889 
115.263025 87.885458 
115.776173 87.647094 
114.532763 87.055775 
115.132392 86.915002 
116.997037 86.854262 
118.741982 86.234134 
120.880069 86.387203 
122.134675 87.848506 
123.769179 88.909722 
124.070208 86.726671 
125.163411 85.915049 
124.873062 86.296445 
122.346763 85.709399 
124.490445 85.696264 
123.457167 84.882722 
122.286268 85.669936 
123.683394 85.892633 
124.666325 85.842224 
124.304106 85.761631 
124.308319 86.363625 
124.153222 85.404177 
123.590534 85.766041 
124.018791 86.931283 
125.057136 86.241249 
124.625355 85.945726 
122.839021 85.860199 
122.619905 86.526997 
121.395338 86.753373 
121.754304 88.595245 
120.278896 87.172210 
119.445122 88.674983 
118.464375 89.612121 
117.246717 90.171966 
115.464242 91.153314 
111.934823 91.109241 
113.949878 90.539139 
114.564505 89.695887 
114.772570 89.146467 
115.766479 89.716695 
120.912231 88.660180 
123.140639 89.904739 
125.121302 89.833972 
125.513367 90.988556 
124.081028 91.886082 
124.608103 92.225420 
124.222671 93.007523 
125.281221 93.482000 
127.538492 92.727124 
129.968736 93.253615 
129.582902 92.519186 
131.160764 91.885263 
133.598452 93.288198 
131.779755 93.914233 
132.428963 94.920952 
131.887963 94.287894 
130.428872 94.650865 
132.289678 93.999753 
132.959083 95.285293 
131.041900 96.055844 
132.316428 96.193097 
133.307694 97.408540 
131.928105 97.476479 
132.110128 97.568075 
131.153191 99.427916 
129.683660 99.488420 
130.994846 98.160433 
132.169739 99.059609 
